0.04692794157230393	1.0E-4
0.060096710767807725	2.0E-4
0.0633349592680671	3.0E-4
0.07675173203311507	4.0E-4
0.07935979149190966	5.0E-4
0.0825649356764981	6.0E-4
0.08710923932595706	7.0E-4
0.0913275714330081	8.0E-4
0.10252454314680842	9.0E-4
0.10757133435395663	0.001
0.10785679835880382	0.0011
0.11482963308861747	0.0012
0.11724639860941603	0.0013
0.12614210574749177	0.0014
0.12709494065151294	0.0015
0.1296625019964532	0.0016
0.13295708473948017	0.0017
0.13512793888557018	0.0018
0.13541293472393018	0.0019
0.1361016584120907	0.002
0.13654271359717282	0.0021
0.1379877037018518	0.0022
0.13883636821892228	0.0023
0.1391107530433799	0.0024
0.14128987973999868	0.0025
0.14188707002531847	0.0026
0.14261465708217025	0.0027
0.14386707316874123	0.0028
0.1446656749033121	0.0029
0.14563631321153847	0.003
0.14581679778033094	0.0031
0.1466113793296341	0.0032
0.14723216965645755	0.0033
0.14887658531049372	0.0034
0.14931741678797456	0.0035
0.14987507540249528	0.0036
0.15309451714044053	0.0037
0.15372153332340005	0.0038
0.1541982834724022	0.0039
0.15587196418807017	0.004
0.15627654192122056	0.0041
0.15744508050308265	0.0042
0.15934163949579655	0.0043
0.15974749078147754	0.0044
0.16102393510466614	0.0045
0.16109980085076006	0.0046
0.1611393325170138	0.0047
0.16224270208002697	0.0048
0.1638089803046609	0.0049
0.16635013435669238	0.005
0.16759579705973415	0.0051
0.16831712334072	0.0052
0.16951734524034545	0.0053
0.17124599582784883	0.0054
0.17154973299216955	0.0055
0.17208970711307917	0.0056
0.17389078254186716	0.0057
0.17449434219556517	0.0058
0.17632253428003136	0.0059
0.1782894397080905	0.006
0.17845856531495488	0.0061
0.17888184754742517	0.0062
0.17920992605822558	0.0063
0.1815388062707959	0.0064
0.1826662244257002	0.0065
0.1828491342680293	0.0066
0.18321278655614792	0.0067
0.18401387542303962	0.0068
0.1848354996177309	0.0069
0.18489613897263457	0.007
0.1852542145582683	0.0071
0.18701313117720186	0.0072
0.18722794686614283	0.0073
0.19062720499035912	0.0074
0.19164095463224554	0.0075
0.191836340307737	0.0076
0.19203336155485373	0.0077
0.1945549709413205	0.0078
0.1956876764546207	0.0079
0.19628943358187878	0.008
0.196398189816525	0.0081
0.1966184320673559	0.0082
0.19677277773652285	0.0083
0.19691279275669288	0.0084
0.19763715504175527	0.0085
0.19881059992839734	0.0086
0.20194394614082956	0.0087
0.20218537641425322	0.0088
0.2025640912557857	0.0089
0.20302667382770243	0.009
0.20326866440726918	0.0091
0.2049850112715554	0.0092
0.20587002380188324	0.0093
0.20787908295773844	0.0094
0.2092107776049262	0.0095
0.20949111205480905	0.0096
0.20958746223749236	0.0097
0.20994741849277218	0.0098
0.21052580219138298	0.0099
0.2107425255003049	0.01
0.2108907314368535	0.0101
0.2109450973283523	0.0102
0.21136622178386233	0.0103
0.21210365755806515	0.0104
0.21338741612716086	0.0105
0.2137778232103217	0.0106
0.21539470384966722	0.0107
0.21669816813597584	0.0108
0.21717154425862747	0.0109
0.2174553263002161	0.011
0.21748024004622402	0.0111
0.21788245372393747	0.0112
0.21796706080429498	0.0113
0.2193542259698761	0.0114
0.2199304906777207	0.0115
0.2203682036172824	0.0116
0.22042208856902135	0.0117
0.22052373024593702	0.0118
0.221171573268753	0.0119
0.2214175158558283	0.012
0.22232274459001602	0.0121
0.22233684796466535	0.0122
0.2223635575512623	0.0123
0.2225024413706079	0.0124
0.2238823443524302	0.0125
0.22464884936860285	0.0126
0.22635035613544238	0.0127
0.2276013816769193	0.0128
0.22764426880681238	0.0129
0.2285754426451038	0.013
0.22909322593404738	0.0131
0.22934990277489506	0.0132
0.229995736313373	0.0133
0.23008907822152988	0.0134
0.23039968762639365	0.0135
0.2312846891680602	0.0136
0.23162213371050908	0.0137
0.23172474423833417	0.0138
0.23358826122105517	0.0139
0.23405595310730412	0.014
0.23462041809984818	0.0141
0.2353361191050761	0.0142
0.2357759838607818	0.0143
0.23612507770641242	0.0144
0.23698154599570034	0.0145
0.23708600164805765	0.0146
0.2373344139788441	0.0147
0.2382622988706523	0.0148
0.2384686620748084	0.0149
0.2412761870245714	0.015
0.2414436850133655	0.0151
0.2417358370250019	0.0152
0.24206401327269436	0.0153
0.2430018561550958	0.0154
0.2450716867346314	0.0155
0.24520217791050428	0.0156
0.24527846727342392	0.0157
0.2456562737568123	0.0158
0.2457066475345964	0.0159
0.24681679647633153	0.016
0.246889720924703	0.0161
0.24721986631352974	0.0162
0.24733147870625055	0.0163
0.24762464956372277	0.0164
0.2478689431600744	0.0165
0.2500570601731501	0.0166
0.25066305668015526	0.0167
0.2508446814952469	0.0168
0.25325748368645834	0.0169
0.25326843808479566	0.017
0.2545053436584479	0.0171
0.25499278391348495	0.0172
0.2550147183355739	0.0173
0.25542051935991056	0.0174
0.255635857403007	0.0175
0.2564162362924297	0.0176
0.25800332673268456	0.0177
