0.02    3.6546545359589233E-6
0.04    7.761157937574703E-6
0.06    1.2361408981018118E-5
0.08    1.7500759922711717E-5
0.1     2.322828335948879E-5
0.12    2.959705888508357E-5
0.14    3.6664480970671764E-5
0.16    4.4492589597461274E-5
0.18    5.3148425279009315E-5
0.2     6.270441022385165E-5
0.22    7.323875751460984E-5
0.24    8.483591031008264E-5
0.26    9.758701321935237E-5
0.28    1.115904181464844E-4
0.3     1.269522270665735E-4
0.32    1.4378687436616966E-4
0.34    1.6221775156510798E-4
0.36    1.823778774351359E-4
0.38    2.044106167388149E-4
0.4     2.2847045104201769E-4
0.42    2.547238052880707E-4
0.44    2.833499340847423E-4
0.46    3.145418719276427E-4
0.48    3.485074518757014E-4
0.5     3.854703975141316E-4
0.52    4.256714933702499E-4
0.54    4.693698393098966E-4
0.56    5.168441948252278E-4
0.58    5.683944195332691E-4
0.6     6.243430166429365E-4
0.62    6.850367866183538E-4
0.64    7.508485987609559E-4
0.66    8.221792889737678E-4
0.68    8.994596925359089E-4
0.7     9.831528213278817E-4
0.72    0.0010737561955983521
0.74    0.0011718043410613443
0.76    0.001277871462852187
0.78    0.001392574308661798
0.8     0.0015165752342300998
0.82    0.0016505854852657542
0.84    0.0017953687108425154
0.86    0.0019517447243448949
0.88    0.002120593529145731
0.9     0.002302859627375531
0.92    0.0024995566313896767
0.94    0.002711772198908058
0.96    0.002940673314208775
0.98    0.0031875119393074414
1.0     0.0034536310606836373
